,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_CODE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT_CODE,DESTINATION_AIRPORT_CODE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,AIRLINE,AIRPORT_CODE,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
1414871,2015,4,1,3,EV,5924,N29917,TYS,ORD,1630,1634.0,4.0,9.0,1643.0,102.0,115.0,78.0,475,1701.0,28.0,1712,1729.0,17.0,0,0,,13.0,0.0,4.0,0.0,0.0,Atlantic Southeast Airlines,TYS,McGhee Tyson Airport,Knoxville,TN,USA,35.812490000000004,-83.99286
4359943,2015,9,29,2,AA,1814,N567UW,CLT,ATL,1140,1136.0,-4.0,26.0,1202.0,80.0,82.0,49.0,226,1251.0,7.0,1300,1258.0,-2.0,0,0,,,,,,,American Airlines Inc.,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001
5217888,2015,11,22,7,NK,938,N657NK,RSW,ACY,2112,2102.0,-10.0,9.0,2111.0,137.0,127.0,114.0,982,2305.0,4.0,2329,2309.0,-20.0,0,0,,,,,,,Spirit Air Lines,RSW,Southwest Florida International Airport,Ft. Myers,FL,USA,26.536170000000002,-81.75516999999999
5335002,2015,11,30,1,AA,682,N813AW,TPA,PHL,1705,1721.0,16.0,12.0,1733.0,155.0,146.0,124.0,920,1937.0,10.0,1940,1947.0,7.0,0,0,,,,,,,American Airlines Inc.,TPA,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
2839453,2015,6,28,7,HA,103,N479HA,HNL,LIH,519,514.0,-5.0,13.0,527.0,37.0,45.0,24.0,102,551.0,8.0,556,559.0,3.0,0,0,,,,,,,Hawaiian Airlines Inc.,HNL,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
4714287,2015,10,21,3,DL,1622,N335NW,11433,10721,1731,1733.0,2.0,9.0,1742.0,112.0,104.0,83.0,632,1905.0,12.0,1923,1917.0,-6.0,0,0,,,,,,,Delta Air Lines Inc.,,,,,,,
4142779,2015,9,15,2,EV,5006,N842AS,ATL,DHN,1354,1352.0,-2.0,13.0,1405.0,55.0,48.0,31.0,170,1336.0,4.0,1349,1340.0,-9.0,0,0,,,,,,,Atlantic Southeast Airlines,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
3487842,2015,8,5,3,DL,1884,N909DE,ATL,IAH,1551,1645.0,54.0,27.0,1712.0,139.0,123.0,94.0,689,1746.0,2.0,1710,1748.0,38.0,0,0,,0.0,0.0,38.0,0.0,0.0,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
2430431,2015,6,3,3,EV,2650,N906EV,CRW,DFW,1607,2000.0,233.0,4.0,2004.0,160.0,127.0,119.0,946,2103.0,4.0,1747,2107.0,200.0,0,0,,0.0,0.0,0.0,200.0,0.0,Atlantic Southeast Airlines,CRW,Yeager Airport,Charleston,WV,USA,38.37315,-81.59319
3856098,2015,8,27,4,AS,667,N457AS,DFW,SEA,1955,1949.0,-6.0,15.0,2004.0,245.0,249.0,222.0,1660,2146.0,12.0,2200,2158.0,-2.0,0,0,,,,,,,Alaska Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
5724243,2015,12,25,5,WN,4013,N8609A,BWI,RSW,2005,2002.0,-3.0,10.0,2012.0,165.0,149.0,134.0,919,2226.0,5.0,2250,2231.0,-19.0,0,0,,,,,,,Southwest Airlines Co.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
4690880,2015,10,20,2,AA,582,N602AW,14107,13342,1015,1010.0,-5.0,25.0,1035.0,204.0,203.0,174.0,1460,1529.0,4.0,1539,1533.0,-6.0,0,0,,,,,,,American Airlines Inc.,,,,,,,
2582741,2015,6,12,5,AA,2352,N3EJAA,SFO,DFW,1700,1655.0,-5.0,14.0,1709.0,213.0,206.0,185.0,1464,2214.0,7.0,2233,2221.0,-12.0,0,0,,,,,,,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
2116535,2015,5,15,5,MQ,3531,N824MQ,LGA,RDU,650,648.0,-2.0,10.0,658.0,93.0,93.0,80.0,431,818.0,3.0,823,821.0,-2.0,0,0,,,,,,,American Eagle Airlines Inc.,LGA,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
877356,2015,2,27,5,DL,1564,N960DN,ATL,RDU,1245,1244.0,-1.0,15.0,1259.0,80.0,69.0,48.0,356,1347.0,6.0,1405,1353.0,-12.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
3632308,2015,8,14,5,WN,977,N725SW,BWI,BUF,805,800.0,-5.0,10.0,810.0,70.0,60.0,47.0,281,857.0,3.0,915,900.0,-15.0,0,0,,,,,,,Southwest Airlines Co.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
2321118,2015,5,27,3,WN,683,N607SW,STL,HOU,2130,2206.0,36.0,9.0,2215.0,120.0,113.0,100.0,687,2355.0,4.0,2330,2359.0,29.0,0,0,,0.0,0.0,0.0,29.0,0.0,Southwest Airlines Co.,STL,St. Louis International Airport at Lambert Field,St Louis,MO,USA,38.747690000000006,-90.35999
1591498,2015,4,12,7,UA,329,N417UA,IAH,LGA,1701,1703.0,2.0,24.0,1727.0,216.0,204.0,176.0,1416,2123.0,4.0,2137,2127.0,-10.0,0,0,,,,,,,United Air Lines Inc.,IAH,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
1115045,2015,3,14,6,EV,5149,N846AS,ATL,SGF,1004,1106.0,62.0,24.0,1130.0,119.0,111.0,83.0,563,1153.0,4.0,1103,1157.0,54.0,0,0,,0.0,0.0,30.0,24.0,0.0,Atlantic Southeast Airlines,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
5511474,2015,12,12,6,AA,2010,N717UW,BOS,PHL,530,524.0,-6.0,31.0,555.0,85.0,92.0,59.0,280,654.0,2.0,655,656.0,1.0,0,0,,,,,,,American Airlines Inc.,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001
4628477,2015,10,16,5,HA,382,N492HA,12173,12402,929,928.0,-1.0,13.0,941.0,54.0,53.0,35.0,216,1016.0,5.0,1023,1021.0,-2.0,0,0,,,,,,,Hawaiian Airlines Inc.,,,,,,,
5714842,2015,12,25,5,MQ,3498,N683MQ,ORD,MDT,820,815.0,-5.0,19.0,834.0,104.0,96.0,74.0,594,1048.0,3.0,1104,1051.0,-13.0,0,0,,,,,,,American Eagle Airlines Inc.,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
525526,2015,2,4,3,MQ,3289,N623MQ,SUX,ORD,1640,,,,,96.0,,,436,,,1816,,,0,1,B,,,,,,American Eagle Airlines Inc.,SUX,Sioux Gateway Airport,Sioux City,IA,USA,42.4026,-96.38436999999999
3361272,2015,7,29,3,WN,752,N8611F,MDW,HOU,810,827.0,17.0,11.0,838.0,155.0,134.0,118.0,937,1036.0,5.0,1045,1041.0,-4.0,0,0,,,,,,,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
5199099,2015,11,21,6,DL,2036,N308DE,ATL,EYW,1504,1503.0,-1.0,12.0,1515.0,109.0,100.0,86.0,646,1641.0,2.0,1653,1643.0,-10.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
1709372,2015,4,20,1,EV,4568,N14905,LFT,IAH,530,,,,,64.0,,,201,,,634,,,0,1,B,,,,,,Atlantic Southeast Airlines,LFT,Lafayette Regional Airport,Lafayette,LA,USA,30.20528,-91.98765999999999
776566,2015,2,20,5,EV,5292,N917EV,ATL,AVL,2206,2154.0,-12.0,12.0,2206.0,52.0,47.0,32.0,164,2238.0,3.0,2258,2241.0,-17.0,0,0,,,,,,,Atlantic Southeast Airlines,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
5817915,2015,12,31,4,UA,1233,N411UA,IAH,AUS,1930,1934.0,4.0,14.0,1948.0,59.0,48.0,30.0,140,2018.0,4.0,2029,2022.0,-7.0,0,0,,,,,,,United Air Lines Inc.,IAH,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
1421430,2015,4,2,4,WN,687,N273WN,IAD,MDW,625,637.0,12.0,12.0,649.0,115.0,112.0,96.0,577,725.0,4.0,720,729.0,9.0,0,0,,,,,,,Southwest Airlines Co.,IAD,Washington Dulles International Airport,Chantilly,VA,USA,38.94453,-77.45581
1038532,2015,3,9,1,UA,1676,N87531,EWR,LAX,1654,1651.0,-3.0,11.0,1702.0,383.0,359.0,344.0,2454,1946.0,4.0,2017,1950.0,-27.0,0,0,,,,,,,United Air Lines Inc.,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
2071240,2015,5,12,2,DL,2284,N371NW,SLC,SMF,1142,1136.0,-6.0,14.0,1150.0,97.0,96.0,78.0,532,1208.0,4.0,1219,1212.0,-7.0,0,0,,,,,,,Delta Air Lines Inc.,SLC,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97776999999999
1838622,2015,4,27,1,WN,3502,N7730A,DAL,DEN,2225,2225.0,0.0,13.0,2238.0,125.0,105.0,87.0,651,2305.0,5.0,2330,2310.0,-20.0,0,0,,,,,,,Southwest Airlines Co.,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
3253929,2015,7,22,3,AA,313,N3BMAA,MIA,BWI,1905,1939.0,34.0,22.0,2001.0,156.0,154.0,127.0,946,2208.0,5.0,2141,2213.0,32.0,0,0,,0.0,0.0,0.0,0.0,32.0,American Airlines Inc.,MIA,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
3800529,2015,8,24,1,WN,49,N402WN,BWI,MEM,1420,1421.0,1.0,11.0,1432.0,150.0,128.0,114.0,787,1526.0,3.0,1550,1529.0,-21.0,0,0,,,,,,,Southwest Airlines Co.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
1052422,2015,3,10,2,OO,6409,N117SY,SFO,PDX,1400,1412.0,12.0,23.0,1435.0,109.0,104.0,75.0,550,1550.0,6.0,1549,1556.0,7.0,0,0,,,,,,,Skywest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
659626,2015,2,13,5,B6,1272,N645JB,FLL,LGA,1255,1249.0,-6.0,46.0,1335.0,170.0,201.0,147.0,1076,1602.0,8.0,1545,1610.0,25.0,0,0,,25.0,0.0,0.0,0.0,0.0,JetBlue Airways,FLL,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
5073646,2015,11,13,5,WN,392,N264LV,BWI,BDL,1520,1514.0,-6.0,17.0,1531.0,70.0,68.0,46.0,283,1617.0,5.0,1630,1622.0,-8.0,0,0,,,,,,,Southwest Airlines Co.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
2462248,2015,6,5,5,WN,511,N729SW,LAS,SJC,1345,1345.0,0.0,12.0,1357.0,80.0,79.0,62.0,386,1459.0,5.0,1505,1504.0,-1.0,0,0,,,,,,,Southwest Airlines Co.,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
1279026,2015,3,24,2,WN,2694,N527SW,DAL,AUS,1140,1138.0,-2.0,12.0,1150.0,55.0,52.0,33.0,189,1223.0,7.0,1235,1230.0,-5.0,0,0,,,,,,,Southwest Airlines Co.,DAL,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177
4243163,2015,9,21,1,AS,488,N596AS,SEA,SAN,2120,2131.0,11.0,19.0,2150.0,159.0,164.0,141.0,1050,11.0,4.0,2359,15.0,16.0,0,0,,5.0,0.0,11.0,0.0,0.0,Alaska Airlines Inc.,SEA,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931000000001
3430432,2015,8,2,7,WN,2569,N917WN,SAN,BWI,1035,1029.0,-6.0,16.0,1045.0,305.0,284.0,263.0,2295,1808.0,5.0,1840,1813.0,-27.0,0,0,,,,,,,Southwest Airlines Co.,SAN,San Diego International Airport (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966
5258945,2015,11,25,3,AA,510,N179UW,PHX,SMF,1430,1425.0,-5.0,15.0,1440.0,123.0,118.0,99.0,647,1519.0,4.0,1533,1523.0,-10.0,0,0,,,,,,,American Airlines Inc.,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
4089731,2015,9,11,5,WN,2989,N8651A,MDW,ROC,2200,2200.0,0.0,19.0,2219.0,90.0,87.0,64.0,523,23.0,4.0,30,27.0,-3.0,0,0,,,,,,,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
5328187,2015,11,30,1,OO,4785,N631SK,SMF,SEA,1015,1018.0,3.0,12.0,1030.0,115.0,110.0,93.0,605,1203.0,5.0,1210,1208.0,-2.0,0,0,,,,,,,Skywest Airlines Inc.,SMF,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59076999999999
250860,2015,1,17,6,B6,147,N520JB,OAK,LGB,915,907.0,-8.0,10.0,917.0,76.0,76.0,62.0,353,1019.0,4.0,1031,1023.0,-8.0,0,0,,,,,,,JetBlue Airways,OAK,Oakland International Airport,Oakland,CA,USA,37.72129,-122.22072
5253219,2015,11,25,3,EV,6133,N10575,ORD,TVC,840,835.0,-5.0,14.0,849.0,69.0,52.0,34.0,224,1023.0,4.0,1049,1027.0,-22.0,0,0,,,,,,,Atlantic Southeast Airlines,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
3724012,2015,8,19,3,AA,1750,,CLT,DCA,1755,,,,,82.0,,,331,,,1917,,,0,1,C,,,,,,American Airlines Inc.,CLT,Charlotte Douglas International Airport,Charlotte,NC,USA,35.214009999999995,-80.94313000000001
4898376,2015,11,2,1,EV,2851,N680AE,DFW,MLU,1559,1621.0,22.0,17.0,1638.0,69.0,67.0,46.0,293,1724.0,4.0,1708,1728.0,20.0,0,0,,0.0,0.0,0.0,20.0,0.0,Atlantic Southeast Airlines,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
3337174,2015,7,27,1,EV,2686,N667GB,TYR,DFW,1822,1818.0,-4.0,10.0,1828.0,54.0,90.0,28.0,102,1856.0,52.0,1916,1948.0,32.0,0,0,,32.0,0.0,0.0,0.0,0.0,Atlantic Southeast Airlines,TYR,Tyler Pounds Regional Airport,Tyler,TX,USA,32.35414,-95.40239
5066618,2015,11,13,5,OO,4539,N936SW,TUS,SLC,817,808.0,-9.0,17.0,825.0,118.0,114.0,93.0,601,958.0,4.0,1015,1002.0,-13.0,0,0,,,,,,,Skywest Airlines Inc.,TUS,Tucson International Airport,Tucson,AZ,USA,32.11608,-110.94103
865575,2015,2,26,4,WN,4018,N496WN,SJC,LAX,1720,1833.0,73.0,16.0,1849.0,75.0,65.0,44.0,308,1933.0,5.0,1835,1938.0,63.0,0,0,,0.0,0.0,2.0,61.0,0.0,Southwest Airlines Co.,SJC,Norman Y. Mineta San José International Airport,San Jose,CA,USA,37.36186,-121.92901
3745063,2015,8,21,5,WN,2230,N931WN,MDW,PIT,550,551.0,1.0,6.0,557.0,75.0,75.0,59.0,402,756.0,10.0,805,806.0,1.0,0,0,,,,,,,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
5409511,2015,12,5,6,EV,5197,N868AS,PIA,DTW,1200,1150.0,-10.0,12.0,1202.0,87.0,77.0,60.0,346,1402.0,5.0,1427,1407.0,-20.0,0,0,,,,,,,Atlantic Southeast Airlines,PIA,General Wayne A. Downing Peoria International Airport,Peoria,IL,USA,40.66424,-89.69331
2480000,2015,6,6,6,US,765,N750UW,TPA,CLT,1535,1526.0,-9.0,12.0,1538.0,102.0,91.0,72.0,507,1650.0,7.0,1717,1657.0,-20.0,0,0,,,,,,,US Airways Inc.,TPA,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325
1840078,2015,4,28,2,WN,756,N651SW,AUS,DEN,630,630.0,0.0,19.0,649.0,135.0,134.0,109.0,775,738.0,6.0,745,744.0,-1.0,0,0,,,,,,,Southwest Airlines Co.,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66986999999999
1177296,2015,3,18,3,DL,1947,N345NB,MSY,JFK,800,754.0,-6.0,9.0,803.0,174.0,160.0,146.0,1182,1129.0,5.0,1154,1134.0,-20.0,0,0,,,,,,,Delta Air Lines Inc.,MSY,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803
1861657,2015,4,29,3,EV,2546,N680AE,MLU,DFW,1130,1244.0,74.0,6.0,1250.0,79.0,67.0,53.0,293,1343.0,8.0,1249,1351.0,62.0,0,0,,0.0,0.0,0.0,62.0,0.0,Atlantic Southeast Airlines,MLU,Monroe Regional Airport,Monroe,LA,USA,32.510870000000004,-92.03769
3072280,2015,7,12,7,VX,1901,N530VA,LAS,SFO,800,758.0,-2.0,12.0,810.0,95.0,84.0,67.0,414,917.0,5.0,935,922.0,-13.0,0,0,,,,,,,Virgin America,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
640362,2015,2,12,4,UA,1408,N78285,PBI,EWR,1000,1055.0,55.0,29.0,1124.0,166.0,167.0,132.0,1023,1336.0,6.0,1246,1342.0,56.0,0,0,,1.0,0.0,0.0,55.0,0.0,United Air Lines Inc.,PBI,Palm Beach International Airport,West Palm Beach,FL,USA,26.683159999999997,-80.09559
3513919,2015,8,7,5,WN,526,N791SW,SMF,SAN,720,718.0,-2.0,7.0,725.0,85.0,82.0,72.0,480,837.0,3.0,845,840.0,-5.0,0,0,,,,,,,Southwest Airlines Co.,SMF,Sacramento International Airport,Sacramento,CA,USA,38.69542,-121.59076999999999
3979966,2015,9,4,5,AA,1163,N3GPAA,DFW,CLT,1442,1441.0,-1.0,13.0,1454.0,153.0,187.0,123.0,936,1757.0,51.0,1815,1848.0,33.0,0,0,,33.0,0.0,0.0,0.0,0.0,American Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
930272,2015,3,2,1,NK,195,N633NK,MCO,FLL,2144,2134.0,-10.0,13.0,2147.0,57.0,59.0,40.0,177,2227.0,6.0,2241,2233.0,-8.0,0,0,,,,,,,Spirit Air Lines,MCO,Orlando International Airport,Orlando,FL,USA,28.428890000000003,-81.31603
550194,2015,2,6,5,MQ,3375,N518MQ,XNA,DFW,934,922.0,-12.0,11.0,933.0,76.0,77.0,49.0,280,1022.0,17.0,1050,1039.0,-11.0,0,0,,,,,,,American Eagle Airlines Inc.,XNA,Northwest Arkansas Regional Airport,Fayetteville/Springdale/Rogers,AR,USA,36.28187,-94.30681
663914,2015,2,13,5,UA,1517,N37252,IAH,LAX,1706,1710.0,4.0,12.0,1722.0,227.0,190.0,172.0,1379,1814.0,6.0,1853,1820.0,-33.0,0,0,,,,,,,United Air Lines Inc.,IAH,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
2571559,2015,6,12,5,AA,1488,N3DAAA,BOS,ORD,615,613.0,-2.0,41.0,654.0,168.0,192.0,138.0,867,812.0,13.0,803,825.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0,American Airlines Inc.,BOS,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518000000001
392070,2015,1,26,1,US,1881,,PHL,PHX,1805,,,,,332.0,,,2075,,,2137,,,0,1,B,,,,,,US Airways Inc.,PHL,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
1749062,2015,4,22,3,DL,2156,N927AT,SYR,ATL,1149,1145.0,-4.0,10.0,1155.0,148.0,138.0,114.0,794,1349.0,14.0,1417,1403.0,-14.0,0,0,,,,,,,Delta Air Lines Inc.,SYR,Syracuse Hancock International Airport,Syracuse,NY,USA,43.11119,-76.10631
3426698,2015,8,2,7,DL,1996,N912DL,MSP,LGA,700,700.0,0.0,15.0,715.0,165.0,162.0,130.0,1020,1025.0,17.0,1045,1042.0,-3.0,0,0,,,,,,,Delta Air Lines Inc.,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
2238101,2015,5,22,5,DL,1804,N522US,FLL,DTW,1350,1357.0,7.0,13.0,1410.0,183.0,171.0,151.0,1127,1641.0,7.0,1653,1648.0,-5.0,0,0,,,,,,,Delta Air Lines Inc.,FLL,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
2660198,2015,6,17,3,DL,967,N595NW,ATL,SEA,1105,1118.0,13.0,16.0,1134.0,320.0,300.0,280.0,2182,1314.0,4.0,1325,1318.0,-7.0,0,0,,,,,,,Delta Air Lines Inc.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
2426151,2015,6,3,3,WN,393,N234WN,MDW,HOU,1150,1152.0,2.0,12.0,1204.0,155.0,141.0,123.0,937,1407.0,6.0,1425,1413.0,-12.0,0,0,,,,,,,Southwest Airlines Co.,MDW,Chicago Midway International Airport,Chicago,IL,USA,41.78598,-87.75242
3946251,2015,9,2,3,WN,614,N555LV,PHX,SAT,1425,1423.0,-2.0,7.0,1430.0,130.0,114.0,104.0,843,1814.0,3.0,1835,1817.0,-18.0,0,0,,,,,,,Southwest Airlines Co.,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806000000001
3332252,2015,7,27,1,OO,6484,N791SK,SFO,SBA,1337,1334.0,-3.0,27.0,1401.0,81.0,79.0,48.0,262,1449.0,4.0,1458,1453.0,-5.0,0,0,,,,,,,Skywest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37483999999999
2406944,2015,6,2,2,WN,3133,N7718B,ATL,PHX,920,1144.0,144.0,16.0,1200.0,250.0,225.0,201.0,1587,1221.0,8.0,1030,1229.0,119.0,0,0,,0.0,0.0,96.0,23.0,0.0,Southwest Airlines Co.,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.640440000000005,-84.42694
3138152,2015,7,15,3,WN,4536,N703SW,LAS,OAK,2230,2302.0,32.0,7.0,2309.0,85.0,72.0,59.0,407,8.0,6.0,2355,14.0,19.0,0,0,,0.0,0.0,0.0,19.0,0.0,Southwest Airlines Co.,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
5094167,2015,11,15,7,DL,2530,N930DL,CLE,ATL,700,700.0,0.0,11.0,711.0,115.0,102.0,82.0,554,833.0,9.0,855,842.0,-13.0,0,0,,,,,,,Delta Air Lines Inc.,CLE,Cleveland Hopkins International Airport,Cleveland,OH,USA,41.41089,-81.8494
1916047,2015,5,2,6,WN,1508,N8632A,LAS,MKE,1730,1723.0,-7.0,9.0,1732.0,205.0,202.0,187.0,1524,2239.0,6.0,2255,2245.0,-10.0,0,0,,,,,,,Southwest Airlines Co.,LAS,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
3322638,2015,7,26,7,MQ,3506,N520MQ,ORD,BNA,2145,2150.0,5.0,20.0,2210.0,88.0,93.0,70.0,409,2320.0,3.0,2313,2323.0,10.0,0,0,,,,,,,American Eagle Airlines Inc.,ORD,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
4084230,2015,9,11,5,UA,1666,N39450,EWR,BOS,1529,1530.0,1.0,46.0,1616.0,74.0,89.0,34.0,200,1650.0,9.0,1643,1659.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0,United Air Lines Inc.,EWR,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866
3108249,2015,7,14,2,DL,2224,N326NB,MSP,BIL,915,911.0,-4.0,13.0,924.0,124.0,123.0,107.0,748,1011.0,3.0,1019,1014.0,-5.0,0,0,,,,,,,Delta Air Lines Inc.,MSP,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
4563542,2015,10,12,1,AA,1863,N956UW,14100,10721,1015,1009.0,-6.0,24.0,1033.0,91.0,82.0,51.0,280,1124.0,7.0,1146,1131.0,-15.0,0,0,,,,,,,American Airlines Inc.,,,,,,,
3700266,2015,8,18,2,B6,512,N281JB,AUS,FLL,1036,1028.0,-8.0,16.0,1044.0,164.0,170.0,142.0,1105,1406.0,12.0,1420,1418.0,-2.0,0,0,,,,,,,JetBlue Airways,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66986999999999
362857,2015,1,24,6,AA,1604,N4YPAA,DFW,BNA,1830,1828.0,-2.0,17.0,1845.0,99.0,101.0,80.0,631,2005.0,4.0,2009,2009.0,0.0,0,0,,,,,,,American Airlines Inc.,DFW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
1446373,2015,4,3,5,OO,5160,N905SW,GTF,DEN,1402,1400.0,-2.0,4.0,1404.0,114.0,89.0,81.0,624,1525.0,4.0,1556,1529.0,-27.0,0,0,,,,,,,Skywest Airlines Inc.,GTF,Great Falls International Airport,Great Falls,MT,USA,47.482,-111.37069
1385201,2015,3,30,1,DL,1420,N651DL,DTW,SFO,2005,2004.0,-1.0,16.0,2020.0,319.0,306.0,274.0,2079,2154.0,16.0,2224,2210.0,-14.0,0,0,,,,,,,Delta Air Lines Inc.,DTW,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
2484927,2015,6,7,7,UA,1162,N38443,BQN,EWR,155,210.0,15.0,9.0,219.0,235.0,208.0,194.0,1585,533.0,5.0,550,538.0,-12.0,0,0,,,,,,,United Air Lines Inc.,BQN,Rafael Hernández Airport,Aguadilla,PR,USA,18.49486,-67.12944
3586616,2015,8,11,2,DL,2325,N910DE,BWI,ATL,1345,1348.0,3.0,18.0,1406.0,120.0,115.0,86.0,577,1532.0,11.0,1545,1543.0,-2.0,0,0,,,,,,,Delta Air Lines Inc.,BWI,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
1275712,2015,3,24,2,UA,579,N801UA,AUS,DEN,824,820.0,-4.0,12.0,832.0,137.0,144.0,122.0,775,934.0,10.0,941,944.0,3.0,0,0,,,,,,,United Air Lines Inc.,AUS,Austin-Bergstrom International Airport,Austin,TX,USA,30.19453,-97.66986999999999
586177,2015,2,8,7,MQ,3265,N845MQ,ORF,LGA,1825,1815.0,-10.0,26.0,1841.0,81.0,84.0,54.0,296,1935.0,4.0,1946,1939.0,-7.0,0,0,,,,,,,American Eagle Airlines Inc.,ORF,Norfolk International Airport,Norfolk,VA,USA,36.89461,-76.20121999999999
